Date,Longitude,Latitude,Depth,Rms,Type,Magnitude,Location,EventID
"2023-02-07T03:46:52",36.549,38.041,22.96,0.9,"ML",2.5,"Göksun (Kahramanmaraş)",543932
"2023-02-07T03:51:47",35.867,35.894,6.44,0.48,"MW",3.7,"Akdeniz",543940
"2023-02-07T03:54:04",37.882,38.186,7.03,0.76,"MW",3.6,"Doğanşehir (Malatya)",543934
"2023-02-07T03:55:50",38.186,38.151,7,0.54,"MW",4.3,"Yeşilyurt (Malatya)",543936
"2023-02-07T03:58:55",37.274,37.584,8.22,0.27,"MW",4.4,"Pazarcık (Kahramanmaraş)",543935
"2023-02-07T04:02:15",37.169,37.419,10.33,0.22,"ML",4.2,"Pazarcık (Kahramanmaraş)",543937
"2023-02-07T04:06:48",37.201,37.49,7,0.67,"ML",3.5,"Dulkadiroğlu (Kahramanmaraş)",543938
"2023-02-07T04:12:34",37.438,37.744,7.06,0.12,"ML",3.4,"Çağlayancerit (Kahramanmaraş)",543939
"2023-02-07T04:13:13",38.52,38.143,7.08,0.48,"ML",3.4,"Sincik (Adıyaman)",543941
"2023-02-07T04:15:03",36.614,37.16,7,0.97,"ML",3.1,"Bahçe (Osmaniye)",543944
"2023-02-07T04:16:40",37.64,37.979,7,0.47,"ML",4.2,"Doğanşehir (Malatya)",543943
"2023-02-07T04:18:52",36.361,37.977,4.11,0.93,"ML",2.9,"Göksun (Kahramanmaraş)",543945
"2023-02-07T04:20:28",37.007,38.102,7.02,0.59,"ML",3.4,"Elbistan (Kahramanmaraş)",543946
"2023-02-07T04:24:14",36.689,37.966,7.45,0.94,"ML",3.5,"Onikişubat (Kahramanmaraş)",543954
"2023-02-07T04:24:17",36.556,38.021,12.92,0.78,"ML",3.1,"Göksun (Kahramanmaraş)",543953
"2023-02-07T04:24:22",37.651,38.068,7.04,0.86,"ML",3.3,"Doğanşehir (Malatya)",543948
"2023-02-07T04:35:16",37.559,38.056,6.72,0.06,"MW",4,"Elbistan (Kahramanmaraş)",543952
"2023-02-07T04:37:30",37.641,38.005,7.23,0.12,"ML",3.2,"Doğanşehir (Malatya)",543950
"2023-02-07T04:40:33",38.515,38.118,7.15,0.09,"ML",3,"Sincik (Adıyaman)",543949
"2023-02-07T04:42:02",36.552,36.839,13.55,0.32,"MW",4.5,"Hassa (Hatay)",543947
"2023-02-07T04:46:43",36.752,37.17,7.02,0.46,"MW",3.6,"Nurdağı (Gaziantep)",543951
"2023-02-07T04:48:53",38.377,38.085,7,0.39,"MW",3.6,"Çelikhan (Adıyaman)",543955
"2023-02-07T04:49:17",37.389,38.021,19.28,0.46,"MW",4,"Nurhak (Kahramanmaraş)",543956
"2023-02-07T05:03:16",38.039,37.934,7.02,0.64,"ML",3.1,"Doğanşehir (Malatya)",543957
"2023-02-07T05:04:50",36.951,37.364,7,0.31,"ML",3,"Türkoğlu (Kahramanmaraş)",543958
"2023-02-07T05:05:45",37.624,38.183,6.9,2.22,"ML",3.1,"Elbistan (Kahramanmaraş)",543959
"2023-02-07T05:08:32",37.456,37.811,7.16,0.92,"ML",3.3,"Nurhak (Kahramanmaraş)",543960
"2023-02-07T05:09:26",37.487,38.023,6.98,0.53,"ML",3.4,"Nurhak (Kahramanmaraş)",543961
"2023-02-07T05:11:06",36.096,36.258,6.92,0.37,"ML",3.4,"Antakya (Hatay)",543962
"2023-02-07T05:15:58",36.564,36.84,6.28,0.16,"ML",3.2,"Hassa (Hatay)",543963
"2023-02-07T05:16:42",37.635,37.798,7.54,0.4,"ML",3.4,"Gölbaşı Gölü - [01.21 km] Gölbaşı (Adıyaman)",543964
"2023-02-07T05:20:35",38.498,38.109,7.01,0.32,"ML",3.7,"Sincik (Adıyaman)",543966
"2023-02-07T05:21:39",38.633,38.184,7.01,0.56,"ML",3.1,"Pütürge (Malatya)",543968
"2023-02-07T05:22:49",37.934,38.15,7.06,0.67,"ML",3,"Doğanşehir (Malatya)",543969
"2023-02-07T05:24:06",37.844,38.339,7,0.75,"ML",2.7,"Akçadağ (Malatya)",543967
"2023-02-07T05:26:31",36.192,36.357,3.32,0.39,"ML",4.6,"Antakya (Hatay)",543965
"2023-02-07T05:32:59",37.819,38.188,7.59,0.51,"ML",2.8,"Doğanşehir (Malatya)",543973
"2023-02-07T05:37:23",37.087,37.511,8.96,0.02,"ML",2.8,"Dulkadiroğlu (Kahramanmaraş)",543970
"2023-02-07T05:41:03",37.568,37.935,7,0.59,"ML",3,"Nurhak (Kahramanmaraş)",543971
"2023-02-07T05:42:26",37.545,37.922,7,0.63,"ML",3.1,"Nurhak (Kahramanmaraş)",543972
"2023-02-07T05:47:39",37.835,38.02,7,0.59,"ML",3.4,"Doğanşehir (Malatya)",543974
"2023-02-07T05:48:37",37.037,38.402,6.16,0.38,"ML",3.8,"Afşin (Kahramanmaraş)",543975
"2023-02-07T05:50:17",36.998,38.104,11.77,0.23,"ML",3.9,"Göksun (Kahramanmaraş)",543980
"2023-02-07T05:53:48",38.015,38.164,7.15,0.71,"ML",3.4,"Doğanşehir (Malatya)",543976
"2023-02-07T05:55:30",37.452,38.077,7.07,0.35,"ML",3.7,"Nurhak (Kahramanmaraş)",543977
"2023-02-07T05:57:37",36.458,36.837,6.89,0.82,"ML",3.2,"Hassa (Hatay)",543979
"2023-02-07T06:05:23",37.722,37.989,10.2,0.42,"ML",3.3,"Doğanşehir (Malatya)",543978
"2023-02-07T06:06:46",37.837,37.957,8.2,0.37,"ML",3.5,"Doğanşehir (Malatya)",543984
"2023-02-07T06:10:21",36.175,36.339,9.51,0.43,"ML",3,"Antakya (Hatay)",543983
"2023-02-07T06:13:52",37.613,38.005,22.8,0.76,"ML",4.2,"Doğanşehir (Malatya)",543981
"2023-02-07T06:15:18",38.215,38.256,7.04,0.53,"ML",4,"Yeşilyurt (Malatya)",543982
"2023-02-07T06:20:22",36.566,37.989,6.96,0.13,"ML",3.6,"Göksun (Kahramanmaraş)",543990
"2023-02-07T06:24:22",36.366,37.976,7.04,0.61,"ML",3.3,"Göksun (Kahramanmaraş)",543991
"2023-02-07T06:26:11",36.925,37.318,5.43,0.13,"ML",4,"Nurdağı (Gaziantep)",543985
"2023-02-07T06:31:40",36.616,37.386,9.14,0.41,"ML",3.5,"Onikişubat (Kahramanmaraş)",543986
"2023-02-07T06:40:53",36.479,38.054,9.11,0.54,"ML",4.6,"Göksun (Kahramanmaraş)",543988
"2023-02-07T06:44:06",39.453,38.506,21.7,0.29,"ML",2.8,"Hazar Gölü - [04.51 km] Merkez (Elazığ)",543989
"2023-02-07T06:46:09",37.184,37.327,5.39,0.69,"ML",2.9,"Pazarcık (Kahramanmaraş)",543993
"2023-02-07T06:48:50",37.686,38.385,6.63,0.67,"ML",4.7,"Akçadağ (Malatya)",543987
"2023-02-07T07:11:13",38.617,38.135,6.93,0.61,"MW",5.3,"Pütürge (Malatya)",543992
"2023-02-07T07:18:41",38.096,38.196,6.97,0.63,"ML",2.9,"Yeşilyurt (Malatya)",543998
"2023-02-07T07:23:27",38.625,38.171,6.98,0.46,"ML",3.4,"Pütürge (Malatya)",543995
"2023-02-07T07:26:33",37.755,38.127,13.05,0.7,"ML",4.3,"Doğanşehir (Malatya)",543994
"2023-02-07T07:31:14",36.691,38.322,6.99,0.74,"ML",3.6,"Afşin (Kahramanmaraş)",543996
"2023-02-07T07:35:44",38.427,38.171,6.92,0.81,"ML",3.4,"Yeşilyurt (Malatya)",543997
"2023-02-07T07:37:26",36.48,38.172,6.2,0.65,"ML",3.1,"Göksun (Kahramanmaraş)",543999
"2023-02-07T07:45:05",36.503,36.925,14.7,0.87,"ML",3.8,"İslahiye (Gaziantep)",544000
"2023-02-07T07:50:00",38.155,37.959,10.1,0.58,"ML",3.5,"Merkez (Adıyaman)",544001
"2023-02-07T07:54:21",36.393,36.546,6.91,0.39,"ML",4.2,"Kırıkhan (Hatay)",544002
"2023-02-07T08:00:28",36.92,38.113,7,0.75,"ML",3.4,"Göksun (Kahramanmaraş)",544004
"2023-02-07T08:04:05",38.622,38.203,16.25,0.49,"ML",2.9,"Pütürge (Malatya)",544006
"2023-02-07T08:05:36",36.956,37.406,11.41,0.4,"ML",3.1,"Türkoğlu (Kahramanmaraş)",544010
"2023-02-07T08:05:49",38.392,38.089,7,0.76,"ML",3.2,"Çelikhan (Adıyaman)",544008
"2023-02-07T08:08:49",37.208,38.067,9.67,0.63,"ML",3.5,"Ekinözü (Kahramanmaraş)",544003
"2023-02-07T08:13:14",37.557,37.984,7.73,0.8,"ML",3.7,"Nurhak (Kahramanmaraş)",544014
"2023-02-07T08:15:58",38.241,38.323,6.98,0.72,"ML",3.7,"Yeşilyurt (Malatya)",544005
"2023-02-07T08:25:45",37.546,37.989,15,0.51,"ML",4.5,"Nurhak (Kahramanmaraş)",544007
"2023-02-07T08:32:06",37.709,38.088,8.63,0.38,"ML",4.2,"Doğanşehir (Malatya)",544009
"2023-02-07T08:43:26",36.572,37.993,16.6,0.84,"ML",3.9,"Göksun (Kahramanmaraş)",544011
"2023-02-07T08:46:13",36.943,37.38,11.19,0.85,"ML",2.9,"Türkoğlu (Kahramanmaraş)",544012
"2023-02-07T08:48:41",36.939,37.523,7.85,0.75,"ML",2.6,"Dulkadiroğlu (Kahramanmaraş)",544013
"2023-02-07T08:56:31",37.052,37.311,7,0.26,"ML",3.1,"Pazarcık (Kahramanmaraş)",544015
"2023-02-07T08:57:26",38.202,38.105,7.17,0.74,"ML",3.4,"Çelikhan (Adıyaman)",544016
"2023-02-07T09:01:07",37.689,38.041,12.38,0.53,"ML",2.8,"Doğanşehir (Malatya)",544022
"2023-02-07T09:02:15",38.615,38.209,6.99,0.45,"ML",2.8,"Pütürge (Malatya)",544024
"2023-02-07T09:07:48",37.859,38.129,7,0.69,"ML",2.8,"Doğanşehir (Malatya)",544025
"2023-02-07T09:09:57",36.502,36.847,10.18,0.3,"ML",3.4,"Hassa (Hatay)",544031
"2023-02-07T09:14:10",37.155,37.461,9.28,0.34,"ML",3.5,"Dulkadiroğlu (Kahramanmaraş)",544020
"2023-02-07T09:15:32",36.607,38.04,7.01,0.11,"ML",3.8,"Göksun (Kahramanmaraş)",544017
"2023-02-07T09:16:33",36.719,37.117,7.09,0.44,"ML",3.7,"Nurdağı (Gaziantep)",544018
"2023-02-07T09:20:10",37.849,37.818,6.88,0.05,"ML",3.4,"Tut (Adıyaman)",544019
"2023-02-07T09:26:35",37.771,37.858,7,0.32,"ML",3.1,"Gölbaşı (Adıyaman)",544021
"2023-02-07T09:30:16",37.168,37.517,7.26,0.73,"ML",2.9,"Dulkadiroğlu (Kahramanmaraş)",544039
"2023-02-07T09:35:49",37.522,37.994,10.84,0.4,"ML",3.2,"Nurhak (Kahramanmaraş)",544035
"2023-02-07T09:40:01",38.134,38.246,11.18,0.55,"ML",3.4,"Yeşilyurt (Malatya)",544034
"2023-02-07T09:46:41",36.933,36.898,7.35,0.19,"ML",3.6,"Musabeyli (Kilis)",544026
"2023-02-07T09:53:31",36.403,38.122,6.98,0.49,"ML",3.9,"Göksun (Kahramanmaraş)",544023
"2023-02-07T09:58:09",36.987,37.423,6.95,0.08,"ML",2.5,"Dulkadiroğlu (Kahramanmaraş)",544027
"2023-02-07T10:00:47",37.704,37.754,6.93,0.2,"ML",3.3,"Gölbaşı (Adıyaman)",544030
"2023-02-07T10:07:17",37.194,37.494,7,0.34,"ML",4.1,"Dulkadiroğlu (Kahramanmaraş)",544028
"2023-02-07T10:11:00",36.959,37.158,8.77,0.26,"ML",3.4,"Nurdağı (Gaziantep)",544032
"2023-02-07T10:14:24",36.062,36.254,6.97,0.35,"ML",3.3,"Antakya (Hatay)",544033
"2023-02-07T10:18:11",38.561,38.125,6.85,0.37,"ML",5.1,"Sincik (Adıyaman)",544029
"2023-02-07T10:27:29",38.266,38.342,8.13,0.5,"ML",4.9,"Yeşilyurt (Malatya)",544036
"2023-02-07T10:31:51",37.168,37.445,10.16,0.11,"ML",2.3,"Dulkadiroğlu (Kahramanmaraş)",544042
"2023-02-07T10:32:27",36.979,37.247,7.38,0.37,"ML",2.8,"Nurdağı (Gaziantep)",544040
"2023-02-07T10:37:20",36.122,36.095,6.44,0.59,"ML",4.1,"Defne (Hatay)",544037
"2023-02-07T10:41:44",36.546,38.081,7,0.47,"MW",4.1,"Göksun (Kahramanmaraş)",544038
"2023-02-07T10:45:40",37.852,37.924,6.85,0.51,"ML",3.7,"Doğanşehir (Malatya)",544041
"2023-02-07T10:56:29",36.67,37.858,7,0.4,"ML",4.4,"Onikişubat (Kahramanmaraş)",544043
"2023-02-07T10:57:45",36.694,37.802,6.96,0.6,"ML",4.1,"Onikişubat (Kahramanmaraş)",544044
"2023-02-07T11:01:12",37.526,38.011,6.31,0.38,"ML",4,"Nurhak (Kahramanmaraş)",544045
"2023-02-07T11:10:23",37.92,37.931,7,0.42,"ML",3.3,"Doğanşehir (Malatya)",544047
"2023-02-07T11:13:06",38.653,38.142,7,0.54,"ML",3.3,"Pütürge (Malatya)",544046
"2023-02-07T11:15:41",36.914,37.338,12.4,0.35,"ML",3.3,"Türkoğlu (Kahramanmaraş)",544053
"2023-02-07T11:17:45",37.253,37.581,7.27,0.3,"ML",2,"Pazarcık (Kahramanmaraş)",544051
"2023-02-07T11:24:36",37.719,38.138,7.22,0.75,"ML",3.7,"Elbistan (Kahramanmaraş)",544048
"2023-02-07T11:26:43",37.729,38.062,7.17,0.48,"ML",3.8,"Doğanşehir (Malatya)",544049
"2023-02-07T11:32:09",37.958,38.874,7,0.58,"ML",3.5,"Hekimhan (Malatya)",544050
"2023-02-07T11:34:49",37.724,38.043,7,0.61,"ML",2.7,"Doğanşehir (Malatya)",544057
"2023-02-07T11:36:13",37.624,37.987,22.48,0.74,"ML",3.1,"Doğanşehir (Malatya)",544054
"2023-02-07T11:38:53",37.29,37.592,18.22,0.31,"ML",3.8,"Pazarcık (Kahramanmaraş)",544052
"2023-02-07T11:47:36",36.601,38.089,7.12,0.49,"ML",3.9,"Göksun (Kahramanmaraş)",544055
"2023-02-07T11:49:51",37.008,37.15,7,0.23,"ML",3.4,"Nurdağı (Gaziantep)",544056
"2023-02-07T11:52:25",36.453,38.001,7.14,0.13,"ML",3.4,"Göksun (Kahramanmaraş)",544059
"2023-02-07T11:55:19",37.445,38.01,7,0.09,"ML",3.8,"Nurhak (Kahramanmaraş)",544060
"2023-02-07T12:02:07",35.936,36.235,7,0.25,"ML",3.5,"Samandağ (Hatay)",544058
"2023-02-07T12:07:02",38.218,38.284,13.12,0.77,"MW",4.5,"Yeşilyurt (Malatya)",544063
"2023-02-07T12:12:37",39.491,38.619,7.16,0.46,"ML",2.3,"Keban Barajı - [03.41 km] Merkez (Elazığ)",544065
"2023-02-07T12:15:25",38.185,38.225,7,0.25,"ML",2.6,"Yeşilyurt (Malatya)",544062
"2023-02-07T12:16:02",37.456,38.082,6.8,0.34,"ML",3.4,"Elbistan (Kahramanmaraş)",544061
"2023-02-07T12:19:00",37.856,38.09,7.15,0.4,"ML",2.9,"Doğanşehir (Malatya)",544064
"2023-02-07T12:20:54",42.686,38.176,7,0.85,"ML",2.6,"Hizan (Bitlis)",544066
"2023-02-07T12:24:37",36.931,37.151,7,0.36,"ML",3.5,"Nurdağı (Gaziantep)",544069
"2023-02-07T12:28:10",38.243,38.102,7,0.65,"ML",3.1,"Çelikhan (Adıyaman)",544076
"2023-02-07T12:30:08",36.682,37.272,6.85,0.27,"ML",2.1,"Bahçe (Osmaniye)",544074
"2023-02-07T12:31:06",36.568,38.084,7.05,0.27,"ML",3.2,"Göksun (Kahramanmaraş)",544075
"2023-02-07T12:35:47",37.158,37.489,7,0.35,"ML",3.6,"Dulkadiroğlu (Kahramanmaraş)",544067
"2023-02-07T12:40:14",37.674,37.788,7.04,0.2,"ML",3.3,"Gölbaşı (Adıyaman)",544068
"2023-02-07T12:41:32",37.878,38.186,7.08,0.37,"ML",3.9,"Doğanşehir (Malatya)",544070
"2023-02-07T12:43:38",37.939,38.368,6.54,0.66,"ML",3.8,"Akçadağ (Malatya)",544072
"2023-02-07T12:45:13",36.973,37.453,6.97,0.36,"ML",3.2,"Dulkadiroğlu (Kahramanmaraş)",544071
"2023-02-07T12:48:00",36.506,36.872,15.04,0.39,"ML",3.1,"Hassa (Hatay)",544073
"2023-02-07T12:53:11",38.438,38.103,16.58,0.33,"ML",3.7,"Çelikhan (Adıyaman)",544077
"2023-02-07T13:00:47",36.169,36.739,7,0.23,"ML",3.1,"Akdeniz - İskenderun Körfezi - [03.88 km] Payas (Hatay)",544083
"2023-02-07T13:01:42",36.618,37.733,7.12,0.43,"ML",3.8,"Onikişubat (Kahramanmaraş)",544078
"2023-02-07T13:02:25",36.61,37.795,7.05,0.56,"ML",3.8,"Onikişubat (Kahramanmaraş)",544079
"2023-02-07T13:06:59",37.494,37.708,7,0.18,"ML",2.5,"Gölbaşı (Adıyaman)",544080
"2023-02-07T13:08:48",36.488,37.981,7.07,0.87,"ML",3.4,"Göksun (Kahramanmaraş)",544081
"2023-02-07T13:12:12",36.717,37.264,6.72,0.07,"ML",2.7,"Türkoğlu (Kahramanmaraş)",544082
"2023-02-07T13:16:06",36.854,37.308,7,0.42,"ML",2.3,"Türkoğlu (Kahramanmaraş)",544099
"2023-02-07T13:17:34",37.871,37.82,7,0.41,"ML",3.4,"Tut (Adıyaman)",544088
"2023-02-07T13:25:57",36.586,38.086,6.35,0.77,"ML",3.1,"Göksun (Kahramanmaraş)",544092
"2023-02-07T13:27:25",36.842,37.35,7,0.22,"ML",3,"Türkoğlu (Kahramanmaraş)",544095
"2023-02-07T13:34:09",36.551,38.109,23,0.87,"ML",4.1,"Göksun (Kahramanmaraş)",544084
"2023-02-07T13:35:47",36.536,37.986,6.86,0.13,"ML",3.7,"Göksun (Kahramanmaraş)",544086
"2023-02-07T13:36:40",35.797,36.135,13.07,0.55,"ML",4.5,"Akdeniz - [12.42 km] Samandağ (Hatay)",544087
"2023-02-07T13:46:49",37.157,37.784,7,0.63,"ML",3.1,"Dulkadiroğlu (Kahramanmaraş)",544089
"2023-02-07T13:51:53",36.219,36.977,7,0.21,"ML",3.5,"Erzin (Hatay)",544091
"2023-02-07T13:56:02",36.384,36.289,7.04,0.42,"ML",4,"Reyhanlı (Hatay)",544090
"2023-02-07T13:59:45",37.387,38.819,7.01,0.33,"ML",2.9,"Gürün (Sivas)",544103
"2023-02-07T14:00:21",36.72,37.35,7.09,0.23,"ML",2.9,"Türkoğlu (Kahramanmaraş)",544098
"2023-02-07T14:03:18",36.623,36.908,7,0.17,"ML",2.9,"İslahiye (Gaziantep)",544094
"2023-02-07T14:08:25",37.202,37.75,7,0.17,"ML",3,"Çağlayancerit (Kahramanmaraş)",544093
"2023-02-07T14:12:37",36.529,38.051,7,0.66,"ML",2.7,"Göksun (Kahramanmaraş)",544101
"2023-02-07T14:17:13",36.63,38.069,5.37,0.68,"ML",2.8,"Göksun (Kahramanmaraş)",544100
"2023-02-07T14:23:16",36.568,38.043,5.05,0.74,"MW",4.2,"Göksun (Kahramanmaraş)",544096
"2023-02-07T14:24:44",36.563,37.979,7.02,0.55,"MW",3.7,"Göksun (Kahramanmaraş)",544097
"2023-02-07T14:33:43",37.559,37.758,7,0.34,"ML",3.2,"Gölbaşı (Adıyaman)",544102
"2023-02-07T14:34:45",36.623,37.904,7.03,0.4,"ML",3.9,"Onikişubat (Kahramanmaraş)",544104
"2023-02-07T14:35:32",38.033,38.218,6.92,0.63,"ML",3.7,"Yeşilyurt (Malatya)",544105
"2023-02-07T14:39:07",37.487,38.578,7,0.36,"ML",2.5,"Darende (Malatya)",544106
"2023-02-07T14:39:49",36.495,38.05,7.01,0.49,"ML",2.8,"Göksun (Kahramanmaraş)",544107
"2023-02-07T14:44:31",38.325,38.04,7.03,0.34,"ML",3,"Çelikhan (Adıyaman)",544114
"2023-02-07T14:45:31",37.826,37.86,9.97,0.41,"ML",3.1,"Gölbaşı (Adıyaman)",544113
"2023-02-07T14:48:53",36.969,38.02,6.87,0.55,"ML",3.1,"Ekinözü (Kahramanmaraş)",544110
"2023-02-07T14:55:16",36.606,37.93,7.03,0.55,"ML",3,"Onikişubat (Kahramanmaraş)",544109
"2023-02-07T14:56:23",36.478,38.054,7.04,0.28,"ML",2.6,"Göksun (Kahramanmaraş)",544108
"2023-02-07T15:00:36",36.451,37.927,7.23,0.48,"ML",2.4,"Göksun (Kahramanmaraş)",544112
"2023-02-07T15:04:53",36.652,37.492,7,0.97,"ML",2.9,"Onikişubat (Kahramanmaraş)",544115
"2023-02-07T15:06:52",37.128,38.068,7,0.35,"ML",3.4,"Ekinözü (Kahramanmaraş)",544127
"2023-02-07T15:09:05",36.867,37.319,7.12,0.3,"ML",3,"Türkoğlu (Kahramanmaraş)",544128
"2023-02-07T15:12:53",38.191,38.003,7.06,0.96,"ML",2.8,"Çelikhan (Adıyaman)",544129
"2023-02-07T15:14:11",36.406,38.113,6.43,0.49,"ML",3.2,"Göksun (Kahramanmaraş)",544116
"2023-02-07T15:20:01",37.96,38.218,8.58,0.34,"ML",3.8,"Doğanşehir (Malatya)",544120
"2023-02-07T15:22:14",36.998,37.442,7.02,0.28,"ML",3,"Dulkadiroğlu (Kahramanmaraş)",544121
"2023-02-07T15:23:49",40.372,38.535,7.04,0.44,"MW",4,"Hani (Diyarbakır)",544117
"2023-02-07T15:25:37",40.384,38.534,6.97,0.28,"ML",2.9,"Hani (Diyarbakır)",544118
"2023-02-07T15:31:28",37.041,37.34,13.84,0.46,"MW",4.9,"Türkoğlu (Kahramanmaraş)",544119
"2023-02-07T15:48:52",36.434,37.959,11.48,0.56,"MW",5.2,"Göksun (Kahramanmaraş)",544122
"2023-02-07T15:50:20",36.408,37.968,7.01,0.89,"MW",4.7,"Göksun (Kahramanmaraş)",544123
"2023-02-07T15:55:47",36.422,37.991,7,0.62,"MW",3.9,"Göksun (Kahramanmaraş)",544133
"2023-02-07T15:59:48",37.392,38.007,7.02,0.24,"ML",4.1,"Nurhak (Kahramanmaraş)",544124
"2023-02-07T16:00:00",41.873,38.526,6.97,0.37,"ML",3,"Mutki (Bitlis)",544126
"2023-02-07T16:04:30",41.724,38.435,7,0.31,"ML",3.1,"Mutki (Bitlis)",544125
"2023-02-07T16:22:15",37.239,38.087,7,0.64,"MW",4,"Elbistan (Kahramanmaraş)",544130
"2023-02-07T16:24:25",37.35,37.596,11.96,0.52,"MW",3.5,"Pazarcık (Kahramanmaraş)",544137
"2023-02-07T16:28:16",35.978,36.171,6.77,0.96,"ML",3.2,"Samandağ (Hatay)",544131
"2023-02-07T16:30:40",37.362,38.188,7.47,0.43,"MW",4.3,"Elbistan (Kahramanmaraş)",544132
"2023-02-07T16:33:39",37.825,37.793,6.83,0.15,"ML",3.3,"Gölbaşı (Adıyaman)",544135
"2023-02-07T16:36:07",36.894,37.09,6.94,0.97,"ML",2.5,"Nurdağı (Gaziantep)",544136
"2023-02-07T16:36:46",37,37.309,8.34,0.46,"ML",3.4,"Türkoğlu (Kahramanmaraş)",544134
"2023-02-07T16:41:28",41.019,38.609,7,0.23,"ML",1.4,"Kulp (Diyarbakır)",544140
"2023-02-07T16:43:21",38.18,38.128,7.46,0.56,"ML",3,"Yeşilyurt (Malatya)",544143
"2023-02-07T16:45:05",36.842,37.341,8.99,0.26,"ML",2.7,"Türkoğlu (Kahramanmaraş)",544141
"2023-02-07T16:49:12",36.574,38.04,6.03,0.31,"MW",4.1,"Göksun (Kahramanmaraş)",544138
"2023-02-07T16:51:56",36.412,37.772,8.37,0.33,"ML",3.8,"Andırın (Kahramanmaraş)",544144
"2023-02-07T16:54:28",37.241,37.938,7,0.31,"ML",3.9,"Ekinözü (Kahramanmaraş)",544139
"2023-02-07T16:57:49",36.946,37.409,16.5,0.12,"ML",2.6,"Türkoğlu (Kahramanmaraş)",544142
"2023-02-07T16:59:05",39.644,38.466,9.25,0.4,"ML",2.6,"Maden (Elazığ)",544145
"2023-02-07T17:00:01",37.24,37.522,6.17,0.73,"ML",2.7,"Pazarcık (Kahramanmaraş)",544146
"2023-02-07T17:02:54",36.955,38.105,6.9,0.63,"ML",3.2,"Göksun (Kahramanmaraş)",544148
"2023-02-07T17:07:28",38.391,38.111,10.01,0.88,"ML",2.9,"Çelikhan (Adıyaman)",544150
"2023-02-07T17:12:01",36.768,37.188,7.16,0.11,"ML",2.7,"Nurdağı (Gaziantep)",544147
"2023-02-07T17:17:10",38.49,38.086,11.61,0.27,"ML",3.5,"Sincik (Adıyaman)",544149
"2023-02-07T17:20:36",38.455,38.067,6.99,0.57,"ML",3.3,"Sincik (Adıyaman)",544151
"2023-02-07T17:37:58",37.691,38.036,7,0.39,"MW",4,"Doğanşehir (Malatya)",544152
"2023-02-07T17:40:40",39.322,38.414,7,0.64,"MW",3.9,"Sivrice (Elazığ)",544157
"2023-02-07T17:42:38",38.617,37.857,7,0.17,"ML",3.8,"Kahta (Adıyaman)",544153
"2023-02-07T17:46:56",36.858,38.084,7,0.76,"MW",4,"Göksun (Kahramanmaraş)",544154
"2023-02-07T17:48:47",37.124,37.255,7,0.25,"ML",2.6,"Şehitkamil (Gaziantep)",544155
"2023-02-07T17:53:51",36.432,37.948,7.83,0.56,"MW",4.2,"Göksun (Kahramanmaraş)",544156
"2023-02-07T17:56:14",36.318,37.958,7,0.31,"ML",2.6,"Göksun (Kahramanmaraş)",544158
"2023-02-07T17:59:13",36.374,38.007,7.05,0.49,"ML",2.6,"Göksun (Kahramanmaraş)",544159
"2023-02-07T18:06:45",36.406,37.975,7.11,0.29,"MW",3.8,"Göksun (Kahramanmaraş)",544161
"2023-02-07T18:09:58",36.62,38.085,10.22,0.83,"MW",5,"Göksun (Kahramanmaraş)",544160
"2023-02-07T18:12:23",37.791,38.16,6.96,0.56,"ML",3.9,"Doğanşehir (Malatya)",544162
"2023-02-07T18:14:06",38.322,38.039,7.02,0.39,"ML",3.9,"Çelikhan (Adıyaman)",544163
"2023-02-07T18:18:08",37.853,38.054,27.5,0.66,"ML",3.2,"Doğanşehir (Malatya)",544164
"2023-02-07T18:21:08",37.891,38.179,7,0.62,"ML",3.3,"Doğanşehir (Malatya)",544169
"2023-02-07T18:23:50",36.509,38.017,7.05,0.33,"ML",2.9,"Göksun (Kahramanmaraş)",544171
"2023-02-07T18:27:42",36.208,38.185,6.94,0.58,"ML",2.5,"Tufanbeyli (Adana)",544172
"2023-02-07T18:30:18",37.704,38.016,6.99,0.55,"ML",2.9,"Doğanşehir (Malatya)",544165
"2023-02-07T18:32:03",33.723,39.148,7,0.29,"ML",1.7,"Merkez (Kırşehir)",544168
"2023-02-07T18:32:15",37.061,37.586,6.48,0.27,"ML",2,"Dulkadiroğlu (Kahramanmaraş)",544166
"2023-02-07T18:33:00",37.693,37.746,6.3,0.21,"ML",2.7,"Gölbaşı (Adıyaman)",544167
"2023-02-07T18:36:24",36.885,38.102,7,0.45,"ML",3.1,"Göksun (Kahramanmaraş)",544176
"2023-02-07T18:38:40",37.937,38.165,6.99,0.45,"MW",3.6,"Doğanşehir (Malatya)",544174
"2023-02-07T18:41:21",36.458,36.713,10.09,0.19,"ML",3.1,"Hassa (Hatay)",544173
"2023-02-07T18:43:18",35.619,37.65,7,0.91,"ML",3.3,"Kozan (Adana)",544170
"2023-02-07T18:47:38",38.634,38.175,7,0.11,"ML",2.3,"Pütürge (Malatya)",544180
"2023-02-07T18:49:07",36.938,37.194,6.98,0.15,"ML",2.6,"Nurdağı (Gaziantep)",544182
"2023-02-07T18:52:56",37.854,38.106,6.9,0.72,"ML",3.1,"Doğanşehir (Malatya)",544175
"2023-02-07T18:55:44",38.658,38.169,7,0.36,"ML",2.6,"Pütürge (Malatya)",544177
